Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95%CI,Upper95%CI
Warm Male,0.005869,0.003621,1.008842365,0.998159456,1.019640,0.000309,0.000614,1.0027229,0.992159824,1.013398,0.001028,0.000426,1.019723998,1.003674494,1.036030,0.007614,0.002554,1.009178668,1.003134695,1.015259
Cold All,-0.001739,0.00387,0.997394899,0.986111054,1.008808,-0.000243,0.00065,0.997863885,0.986739111,1.009114,-0.00086,0.000457,0.983792774,0.967191585,1.000679,-0.009655,0.005326,0.988480859,0.976175638,1.000941
Cold Female,-0.003613,0.004388,0.994595159,0.981846575,1.007509,0.000861,0.000735,1.007605577,0.994912505,1.020461,-0.000671,0.00052,0.987331924,0.968396372,1.006638,-0.011042,0.006024,0.986837,0.972953636,1.000918
Cold Male,0.000089,0.003919,1.000133509,0.988676242,1.011724,0.001488,0.00066,1.013180507,1.001712184,1.024780,-0.001049,0.000461,0.980266309,0.963581083,0.997240,-0.008314,0.005409,0.990072803,0.977556911,1.002749
Age 0-10 All,0.008989,0.004473,1.013574812,1.000332935,1.026992,0.000928,0.000742,1.008199836,0.995379093,1.021186,0.000485,0.00054,1.009257589,0.989164531,1.029759,0.010954,0.003611,1.013231573,1.004662564,1.021874
Age 0-10 Female,0.005875,0.005605,1.008851444,0.99236311,1.025614,0.001879,0.000923,1.016672663,1.000615485,1.032988,0.000352,0.000682,1.006710415,0.98146426,1.032606,0.010986,0.004521,1.013270482,1.002553062,1.024102
Age 0-10 Male,0.011099,0.004916,1.016787859,1.002197872,1.031590,0.000315,0.00082,1.002775846,0.98869305,1.017059,0.00057,0.000591,1.010888857,0.988883411,1.033384,0.010927,0.003973,1.013198744,1.003775011,1.022711
Age 11-60 All,0.003293,0.00366,1.004951719,0.994196009,1.015824,0.000129,0.000621,1.001135845,0.990469894,1.011917,0.00047,0.000429,1.008969991,0.992978805,1.025219,0.001929,0.003076,1.002317481,0.995092131,1.009595
Age 11-60 Female,0.002703,0.004251,1.004062731,0.991592106,1.016690,0.000518,0.00072,1.004568805,0.99217065,1.017122,0.000542,0.0005,1.010351207,0.991712532,1.029340,0.000024,0.003582,1.0000288,0.991639085,1.008489
Age 11-60 Male,0.003926,0.004042,1.005906374,0.994023451,1.017931,-0.000331,0.000688,0.997091438,0.985329256,1.008994,0.000392,0.000473,1.007475805,0.989884984,1.025379,0.003963,0.003387,1.004766926,0.996794525,1.012803
Age 60+All,-0.000946,0.004008,0.998582006,0.986884251,1.010418,-0.000226,0.00068,0.998013176,0.986376215,1.009787,0.000141,0.000471,1.002682592,0.98524884,1.020425,0.001076,0.003406,1.001292034,0.993302815,1.009346
Age 60+ Female,0.000586,0.005039,1.000879386,0.986160992,1.015817,-0.000461,0.000852,0.995951418,0.981422631,1.010695,0.000417,0.000595,1.00795447,0.985866036,1.030538,-0.000868,0.004285,0.998958942,0.988941678,1.009078
Age 60+ Male,-0.002695,0.004815,0.99596566,0.981965995,1.010165,0.001477,0.000821,1.013082436,0.998837668,1.027530,-0.000158,0.000562,0.997002501,0.976353193,1.018089,0.003173,0.004087,1.003814858,0.994211793,1.013511
All: LAG 12,0.009352,0.003228,1.014126854,1.004547991,1.023797,0.001159,0.000545,1.010251389,1.000799359,1.019793,0.000645,0.000382,1.0123304,0.998031261,1.026834,0.0034,0.00269,1.004088335,0.997755642,1.010461
Female,0.007318,0.003711,1.011037468,1.000066662,1.022129,0.001785,0.000624,1.015832019,1.004957496,1.026824,0.000495,0.00044,1.009449366,0.993043708,1.026126,0.001986,0.003092,1.002386042,0.995122749,1.009702
Male,0.011304,0.003344,1.017100569,1.007150081,1.027149,0.001313,0.000566,1.01162141,1.001793639,1.021546,0.000789,0.000395,1.015103929,1.00028124,1.030146,0.004756,0.002785,1.005723517,0.999157235,1.012333
Warm All,0.010663,0.003424,1.016123097,1.005945545,1.026404,0.000541,0.00058,1.004772151,0.994770681,1.014874,0.001207,0.000406,1.023197983,1.007844166,1.038786,0.004954,0.002425,1.005962505,1.000241229,1.011717
Warm Female,0.005899,0.003789,1.008887764,0.997711463,1.020189,0.002055,0.00064,1.018248506,1.007070156,1.029551,0.000893,0.00045,1.017111757,1.000209022,1.034300,0.00323,0.002676,1.003883521,0.997584969,1.010222
Warm Male,0.01519,0.003583,1.023046561,1.012326331,1.033880,0.001369,0.000609,1.01212006,1.001544359,1.022807,0.001502,0.000424,1.02894911,1.012829845,1.045325,0.006603,0.002543,1.007955075,1.001944352,1.014002
Cold All,0.004565,0.003896,1.006870998,0.995403855,1.018470,0.001617,0.000653,1.014331323,1.002971061,1.025820,-0.000497,0.000457,0.990601445,0.973885362,1.007604,-0.009357,0.005354,0.988834403,0.976460473,1.001365
Cold Female,0.005994,0.004415,1.00903154,0.996018846,1.022214,0.001117,0.000738,1.009878069,0.997104775,1.022815,-0.000438,0.000519,0.991712532,0.97272919,1.011066,-0.010264,0.006048,0.987758741,0.973807439,1.001910
Cold Male,0.003111,0.003946,1.004677405,0.99308925,1.016401,0.002037,0.000663,1.018087228,1.006511283,1.029796,-0.00056,0.000462,0.989416405,0.972539215,1.006586,-0.00845,0.005442,0.989911236,0.977321528,1.002663
Age 0-10 All,0.011786,0.004459,1.017836199,1.004579996,1.031267,0.001218,0.00074,1.010776048,0.99795697,1.023760,0.000542,0.00054,1.010351207,0.990236377,1.030875,0.010875,0.003597,1.013135523,1.004600406,1.021743
Age 0-10 Female,0.006834,0.005582,1.010303721,0.993858854,1.027021,0.002603,0.00092,1.023170766,1.007063067,1.039536,0.000244,0.00068,1.004646763,0.979525312,1.030412,0.009979,0.004507,1.012046785,1.001375281,1.022832
Age 0-10 Male,0.015127,0.004903,1.022949888,1.008310018,1.037802,0.001389,0.000818,1.012298209,0.998116113,1.026682,0.000739,0.000592,1.014140038,0.992026875,1.036746,0.011465,0.003953,1.013853077,1.004470507,1.023323
Age 11-60 All,0.009532,0.003643,1.014400705,1.003594023,1.025324,0.001271,0.000619,1.011247584,1.000508417,1.022102,0.00081,0.000428,1.015509036,0.999451431,1.031825,0.001795,0.003065,1.002156322,0.994957874,1.009407
Age 11-60 Female,0.008375,0.004244,1.01264174,1.000085144,1.025356,0.001516,0.000719,1.013430186,1.000939929,1.026076,0.00065,0.000499,1.012426576,0.993786623,1.031416,-0.000563,0.00357,0.999324628,0.990968789,1.007751
Age 11-60 Male,0.010773,0.004014,1.016290771,1.004367851,1.028355,0.000987,0.000684,1.008723429,0.996892805,1.020694,0.00098,0.00047,1.018794433,1.001117824,1.036783,0.004335,0.003375,1.005215554,0.997267739,1.013227
Age 60+All,0.00608,0.004023,1.009161714,0.997296042,1.021169,0.000826,0.000682,1.007295282,0.995515748,1.019214,0.000386,0.000472,1.00736096,0.989809004,1.025224,-0.002044,0.003398,0.997550206,0.989609463,1.005555
Age 60+ Female,0.005233,0.00507,1.007880388,0.992968537,1.023016,0.001169,0.000856,1.010340295,0.995532919,1.025368,0.000353,0.000597,1.006729542,0.984594616,1.029362,0.000178,0.004254,1.000213623,0.990255976,1.010271
Age 60+ Male,0.007017,0.004817,1.010581088,0.996370124,1.024995,0.001737,0.00082,1.015403022,1.001142893,1.029866,0.000422,0.000563,1.00805023,0.987135346,1.029408,-0.004553,0.004099,0.994551298,0.985009052,1.004186
All: LAG 13,0.010035,0.003228,1.015166359,1.005577678,1.024846,0.001694,0.000543,1.015018866,1.005556919,1.024570,0.000497,0.000384,1.009487726,0.995154617,1.024027,0.005786,0.002675,1.00696736,1.000651812,1.013323
Female,0.010402,0.003705,1.015725362,1.004721411,1.026850,0.001777,0.000621,1.015760507,1.004938748,1.026699,0.000638,0.000441,1.012195769,0.995708395,1.028956,0.006104,0.003072,1.007351692,1.000099461,1.014657
Male,0.009674,0.003351,1.014616796,1.00466993,1.024662,0.001467,0.000565,1.012993289,1.003169492,1.022913,0.000363,0.000398,1.006920839,0.992106796,1.021956,0.005469,0.002773,1.006584382,1.000040705,1.013171
Warm All,0.010895,0.003427,1.016476769,1.006286799,1.026770,0.001484,0.000578,1.013144844,1.003094635,1.023296,0.001078,0.000408,1.020693196,1.005302087,1.036320,0.006635,0.002409,1.007993781,1.00229867,1.013721
Warm Female,0.010982,0.003784,1.016609428,1.005362366,1.027982,0.00145,0.000636,1.012841756,1.001791875,1.024014,0.00107,0.000452,1.020538062,1.003503643,1.037862,0.007413,0.002654,1.008935283,1.002656915,1.015253
Warm Male,0.010812,0.003595,1.016350226,1.005664684,1.027149,0.001833,0.000609,1.016261197,1.005642226,1.026992,0.001086,0.000427,1.020848353,1.004743736,1.037211,0.005889,0.002532,1.007091829,1.001112154,1.013107
Cold All,0.006381,0.003894,1.009617453,0.9981249,1.021242,0.001661,0.000652,1.014724148,1.003376793,1.026200,-0.0006,0.000458,0.988664734,0.971945137,1.005672,-0.002795,0.005335,0.996651618,0.984223848,1.009236
Cold Female,0.007072,0.004418,1.010664464,0.997621912,1.023878,0.002004,0.000739,1.017791618,1.004900898,1.030848,-0.000213,0.000521,0.995961178,0.976823752,1.015474,-0.006073,0.006045,0.99273889,0.978724153,1.006954
Cold Male,0.005692,0.003938,1.008574553,0.996964895,1.020319,0.00228,0.00066,1.020266635,1.008718103,1.031947,-0.000982,0.000463,0.981514983,0.964736647,0.998585,0.000443,0.005403,1.000531741,0.987897575,1.013327
Age 0-10 All,0.010849,0.004467,1.016406635,1.003145457,1.029843,0.00218,0.000737,1.019369195,1.006493214,1.032410,-0.000067,0.000544,0.99872781,0.978698589,1.019167,0.00776,0.003603,1.009355492,1.000838095,1.017945
Age 0-10 Female,0.011586,0.005598,1.017530893,1.000921304,1.034416,0.002337,0.000918,1.020778529,1.004743149,1.037070,0.000243,0.000685,1.004627675,0.979324334,1.030585,0.007974,0.004512,1.009614727,0.99895712,1.020386
Age 0-10 Male,0.010283,0.004911,1.015544072,1.000986646,1.030313,0.001504,0.000814,1.013323173,0.999195652,1.027650,-0.000275,0.000595,0.994788627,0.97298871,1.017077,0.007551,0.003962,1.009102377,0.999742609,1.018550
Age 11-60 All,0.009636,0.00364,1.014558964,1.003759449,1.025475,0.001481,0.000616,1.013118097,1.002410934,1.023940,0.000693,0.000429,1.013254067,0.997194981,1.029572,0.005824,0.003046,1.007013279,0.999824623,1.014254
Age 11-60 Female,0.010194,0.004231,1.015408506,1.00285593,1.028118,0.00153,0.000714,1.013555048,1.001149588,1.026114,0.000858,0.000499,1.016435603,0.997721839,1.035500,0.007128,0.003543,1.008590287,1.000220488,1.017030
Age 11-60 Male,0.009023,0.004021,1.013626506,1.001714228,1.025680,0.001581,0.000682,1.014010033,1.002151976,1.026008,0.000515,0.000473,1.00983303,0.992201051,1.027778,0.00441,0.003362,1.005306027,0.997387993,1.013287
Age 60+All,0.009836,0.004022,1.014863378,1.002933615,1.026935,0.001679,0.00068,1.014884893,1.003051205,1.026858,0.000652,0.000474,1.012465049,0.994750069,1.030496,0.003456,0.003357,1.004155812,0.996258553,1.012116
Age 60+ Female,0.009642,0.005062,1.014568095,0.999580808,1.029780,0.001479,0.000851,1.013100266,0.998338534,1.028080,0.000469,0.0006,1.008950821,0.98665682,1.031749,0.002281,0.004206,1.00274095,0.992870226,1.012710
Age 60+ Male,0.010094,0.004815,1.015256206,1.000985385,1.029730,0.001546,0.000819,1.013697766,0.999478824,1.028119,0.000851,0.000565,1.016300426,0.995140247,1.037911,0.004803,0.004035,1.005780241,0.996280216,1.015371
All: LAG 14,0.008709,0.003226,1.0131492,1.003585472,1.022804,0.001856,0.000542,1.016466909,1.007008832,1.026014,0.000378,0.000385,1.007207852,0.992870139,1.021753,0.006077,0.002663,1.007319054,1.001029554,1.013648
Female,0.011201,0.003696,1.016943439,1.005952909,1.028054,0.001236,0.000619,1.010936167,1.000200308,1.021787,0.000641,0.000442,1.012253466,0.995728071,1.029053,0.007313,0.003057,1.008814218,1.001586794,1.016094
Male,0.006267,0.003357,1.009444823,0.99953103,1.019457,0.001845,0.000566,1.01636852,1.006494631,1.026339,0.000125,0.000399,1.002377823,0.987593839,1.017383,0.004872,0.002765,1.005863524,0.999343336,1.012426
Warm All,0.012479,0.003405,1.018894789,1.008745823,1.029146,0.002121,0.000574,1.018840076,1.008802968,1.028977,0.001021,0.000406,1.019588383,1.00428873,1.035121,0.007379,0.00239,1.00889412,1.003238753,1.014581
Warm Female,0.015135,0.003761,1.022962163,1.011713229,1.034336,0.001577,0.000632,1.013974341,1.002981299,1.025088,0.001373,0.00045,1.026430244,1.009372651,1.043776,0.008267,0.002641,1.00996977,1.003715654,1.016263
Warm Male,0.009945,0.003576,1.015029321,1.004413772,1.025757,0.000941,0.000604,1.008315181,0.99786529,1.018875,0.00069,0.000425,1.013196313,0.997286688,1.029360,0.006531,0.00251,1.007867991,1.001935551,1.013836
Cold All,0.001654,0.00392,1.00248408,0.990996972,1.014104,0.001152,0.000657,1.01018916,0.998806377,1.021702,-0.00075,0.000464,0.985851051,0.968962507,1.003034,-0.00094,0.005352,0.998872636,0.98637773,1.011526
Cold Female,0.003085,0.004428,1.004638223,0.991644285,1.017802,0.000717,0.00074,1.006329547,0.993566862,1.019256,-0.000647,0.000526,0.98778225,0.968621609,1.007322,0.000461,0.00602,1.000553353,0.986486301,1.014821
Cold Male,0.000156,0.003978,1.000234027,0.988604111,1.012001,0.00221,0.000669,1.019638344,1.007940447,1.031472,-0.000855,0.000469,0.983886238,0.96685131,1.001221,-0.00242,0.005454,0.997100213,0.984391291,1.009973
Age 0-10 All,0.010414,0.004468,1.015743646,1.00248817,1.029174,0.00218,0.000738,1.019369195,1.006475854,1.032428,-0.000094,0.000544,0.998215594,0.978196646,1.018644,0.012141,0.003584,1.014675848,1.006158518,1.023265
Age 0-10 Female,0.010574,0.005605,1.015987453,0.999382491,1.032868,0.002219,0.000918,1.019719103,1.003700366,1.035993,-0.000068,0.000687,0.998708834,0.973482063,1.024589,0.010749,0.004485,1.012982348,1.002352844,1.023725
Age 0-10 Male,0.010221,0.004912,1.01544963,1.000890616,1.030220,0.001244,0.000817,1.01100734,0.996860522,1.025355,-0.000119,0.000595,0.997741554,0.975876927,1.020096,0.013059,0.003948,1.015794231,1.006405532,1.025271
Age 11-60 All,0.007815,0.003646,1.011791478,1.001003763,1.022695,0.001796,0.000616,1.015930356,1.005193472,1.026782,0.000531,0.000431,1.010140066,0.994056294,1.026484,0.004627,0.003034,1.005567843,0.998417685,1.012769
Age 11-60 Female,0.011417,0.004227,1.017272982,1.004709173,1.029994,0.000633,0.000713,1.005585944,0.993295154,1.018029,0.0008,0.000501,1.015316108,0.996548729,1.034437,0.008255,0.003526,1.009955227,1.001614149,1.018366
Age 11-60 Male,0.003867,0.004039,1.005817355,0.99394425,1.017832,0.001419,0.000684,1.012565491,1.000689806,1.024582,0.000242,0.000475,1.004608587,0.986994314,1.022537,0.000717,0.003352,1.00086077,0.993001103,1.008783
Age 60+All,0.008656,0.004014,1.013068658,1.00118354,1.025095,0.001671,0.000677,1.014813447,1.003032493,1.026733,0.000528,0.000476,1.010082489,0.992335285,1.028147,0.002086,0.003359,1.002506336,0.994617371,1.010458
Age 60+ Female,0.011111,0.005047,1.016806161,1.001829992,1.032006,0.001132,0.000847,1.010011382,0.995363327,1.024875,0.000853,0.000602,1.016339046,0.993807771,1.039381,0.002189,0.004216,1.002630253,0.99273727,1.012622
Age 60+ Male,0.00592,0.004816,1.008919544,0.99473487,1.023306,0.003539,0.000817,1.031633223,1.017197792,1.046274,0.000174,0.000567,1.003311471,0.982348564,1.024722,0.001977,0.004035,1.002375216,0.992907352,1.011933
